#{"t_start": 1574124591.195837, "env_id": "BipedalWalker-v2"}
r,l,t
-126.616632,84,1341.807541
83.293351,1600,1348.789724
-105.623366,568,1351.267349
123.353706,1600,1358.240617
55.8008,1600,1365.257523
64.819824,1600,1372.302479
101.611617,1600,1379.274859
-128.252415,88,1379.664897
-109.199755,877,1383.636921
115.160893,1600,1390.647939
-43.114617,927,1394.698972
130.265572,1600,1401.798768
-59.741139,892,1405.761451
110.926138,1600,1412.852962
-22.954792,845,1416.567357
-111.992875,194,1417.420187
-1.895292,989,1421.763086
150.537996,1600,1428.847027
-43.603707,698,1431.969742
-51.211376,624,1434.757726
165.66691,1600,1442.150782
171.689092,1600,1449.304395
43.259405,1535,1456.117964
181.163614,1600,1463.257363
155.516499,1600,1470.447387
197.166325,1600,1477.540002
190.316014,1600,1484.557681
40.727983,1325,1490.487717
184.770835,1600,1497.512435
205.535196,1600,1504.572468
217.809867,1600,1511.59129
229.949513,1600,1518.657448
232.153718,1600,1525.706445
226.9773,1600,1532.811092
214.661747,1600,1539.882637
250.074997,1527,1546.582791
256.239109,1427,1552.925291
250.747763,1510,1559.545969
-18.964043,548,1561.931073
248.858219,1485,1568.483547
-17.210733,530,1570.835203
-109.610872,105,1571.301668
253.56909,1489,1577.826903
254.984637,1459,1584.248684
216.751613,1600,1591.293016
232.395447,1600,1598.315637
252.068237,1529,1605.038285
94.999765,1600,1612.14609
57.40307,985,1616.489234
-14.563606,624,1619.2531
-59.43144,391,1620.954004
-8.81317,693,1624.048983
210.557266,1600,1631.131506
-55.422729,774,1634.57032
91.64203,1600,1641.684342
210.998882,1600,1648.798245
21.270132,796,1652.279484
43.296589,727,1655.467224
-35.096458,396,1657.21723
270.024539,1233,1662.6045
259.410492,1348,1668.56397
263.621252,1305,1674.32447
259.229388,1348,1680.270231
247.082895,1553,1687.154406
220.559144,1600,1694.180448
235.019012,1600,1701.193691
253.988342,1476,1707.686821
246.924964,1537,1714.49901
254.637586,1433,1720.772499
265.748791,1335,1726.667917
46.397788,836,1730.38507
266.988577,1271,1735.951274
263.53076,1309,1741.63811
264.491204,1291,1747.324367
74.352664,1600,1754.356173
-18.590501,527,1756.635243
265.387115,1246,1762.132558
268.352857,1238,1767.491635
266.968722,1236,1772.915959
263.680054,1268,1778.411767
259.253753,1329,1784.049691
7.262149,642,1786.743037
257.593523,1373,1792.497862
187.873736,1600,1799.193207
264.239489,1289,1804.625421
261.465007,1310,1810.13763
256.030187,1396,1816.045874
33.988042,750,1819.210672
261.371244,1288,1824.582794
258.711904,1315,1830.076339
258.24262,1328,1835.633783
260.47744,1281,1841.009134
266.803525,1233,1846.193175
260.252679,1300,1851.699853
266.279374,1236,1856.945475
267.972284,1234,1862.129742
49.362405,694,1865.087227
268.123267,1241,1870.334685
51.626962,784,1873.670902
24.720971,662,1876.481875
256.660662,1375,1882.240383
264.666286,1410,1888.213929
268.393848,1459,1894.328356
259.191363,1571,1900.903131
259.582684,1445,1906.962702
254.073181,1452,1913.0463
251.534173,1464,1919.243123
-108.986789,63,1919.524215
267.159595,1255,1924.846487
259.876133,1318,1930.40799
264.635568,1304,1935.900638
-109.908815,78,1936.229162
190.24835,1600,1942.903585
274.457068,1159,1947.786989
264.480847,1262,1953.107394
269.377822,1170,1958.015856
264.812604,1238,1963.213967
270.913561,1230,1968.421463
-92.893806,113,1968.901549
264.161257,1241,1974.056904
-110.584325,54,1974.290134
-108.510598,55,1974.527339
263.914921,1196,1979.520198
260.01139,1297,1984.926307
262.219543,1263,1990.200285
-106.145495,59,1990.45599
148.128355,1303,1995.943928
261.581867,1407,2001.864298
250.716305,1539,2008.326048
253.493196,1475,2014.531503
260.425851,1326,2020.07374
260.025888,1260,2025.314487
259.189891,1270,2030.620091
265.043042,1187,2035.650865
-91.857598,225,2036.636475
257.56831,1287,2042.052695
260.128232,1236,2047.267087
265.082879,1201,2052.380191
267.670365,1181,2057.312952
272.474501,1152,2062.170936
117.26949,1042,2066.550691
-21.243168,538,2068.79663
272.601047,1130,2073.520288
273.531514,1179,2078.429328
-52.173725,300,2079.683277
-47.257913,276,2080.848031
-23.634941,372,2082.41877
277.000443,1143,2087.26904
272.158362,1172,2092.19098
275.725596,1124,2096.88402
275.845798,1134,2101.622509
275.677137,1194,2106.650666
278.095184,1151,2111.467251
275.219478,1189,2116.459343
273.611097,1237,2121.669608
279.00829,1142,2126.467786
278.456006,1172,2131.433054
277.013226,1184,2136.448638
275.598821,1192,2141.448644
278.29104,1153,2146.267084
276.237981,1151,2151.087609
271.810142,1260,2156.344025
271.346707,1259,2161.612408
-86.655359,190,2162.414991
-59.012793,283,2163.619039
274.361705,1238,2168.803115
273.566506,1213,2173.88067
275.404063,1193,2178.943177
278.140014,1164,2183.821224
278.74965,1147,2188.624163
276.786255,1181,2193.57274
281.38643,1069,2198.072982
282.709743,1110,2202.756208
281.928229,1133,2207.705718
283.955475,1098,2212.303466
283.798666,1110,2216.950525
284.517407,1097,2221.573904
283.84713,1124,2226.342155
288.287267,1059,2230.733765
289.601568,1011,2235.024232
295.1345,974,2239.114211
295.043474,971,2243.168454
296.930589,949,2247.20508
113.952403,710,2250.170551
-100.189045,71,2250.474347
296.229127,941,2254.436335
296.334787,916,2258.254885
297.087664,897,2262.012471
291.793018,957,2266.061039
12.387233,407,2267.778288
296.621177,947,2271.745729
46.929742,512,2273.886884
16.226796,472,2275.8933
297.723533,957,2279.874342
-103.636217,71,2280.175459
-41.409705,286,2281.376652
-70.830525,147,2281.998517
302.454677,880,2285.679885
301.728664,903,2289.473124
300.958936,922,2293.322924
-102.515334,68,2293.615781
299.93122,912,2297.454908
-88.549403,101,2297.888351
89.855804,610,2300.45509
302.506532,884,2304.237292
302.820485,877,2307.875429
302.877273,851,2311.421293
-93.71854,91,2311.815262
299.998176,852,2315.432866
134.529202,687,2318.3104
-42.864245,228,2319.27752
298.123645,885,2322.984802
301.766452,874,2326.637921
300.478753,919,2330.521977
298.86327,915,2334.402608
302.300859,884,2338.116024
303.845868,857,2341.732953
301.63034,911,2345.581903
303.413144,889,2349.340965
301.486552,911,2353.228507
301.730429,922,2357.14012
304.161854,884,2360.886233
300.252223,909,2364.698788
303.664315,871,2368.335457
304.240082,886,2372.081274
303.651769,895,2375.83478
51.152268,519,2378.029595
1.017033,346,2379.512135
135.084996,716,2382.52487
88.000403,544,2384.811963
30.736044,477,2386.828288
147.444139,760,2390.039798
187.151704,1600,2396.84903
147.102725,1325,2402.441828
275.699628,1335,2408.134846
70.434938,825,2411.70269
-111.522135,69,2411.993487
