#{"t_start": 1574137366.7408361, "env_id": "BipedalWalker-v2"}
r,l,t
-124.655649,422,135.838033
-113.631939,78,135.961035
-93.773597,1600,138.297313
-77.449289,1600,140.630682
-89.662408,1600,142.973475
-93.336421,1600,145.303988
-86.347698,1600,147.638534
-106.197728,126,147.827566
-190.144003,1551,150.107165
-108.943127,56,150.195276
-95.116059,129,150.386631
-109.734094,159,150.626246
-132.966617,580,151.481354
-106.632801,69,151.587951
-109.298286,55,151.67406
-108.472997,112,151.842886
-117.277153,64,151.942922
-167.525258,1239,153.750287
-104.806967,142,153.963535
-87.694237,1600,156.307675
-107.756409,45,156.379912
-96.223579,1600,158.722452
-106.458,1600,161.076632
-109.960314,82,161.203866
-111.332148,87,161.335569
-100.078354,1600,163.67356
-108.026357,43,163.742183
-117.357882,210,164.056093
-108.103312,126,164.246507
-106.753261,1600,166.589825
-109.723444,1600,168.935738
-109.263386,1600,171.282616
-104.324482,67,171.386137
-106.639285,108,171.550426
-105.77054,1600,173.882225
-108.807521,71,173.990148
-109.733897,126,174.185716
-116.197515,153,174.418444
-111.443408,61,174.513357
-107.547769,1600,176.857643
-114.335569,1600,179.2042
-154.468766,829,180.423154
-117.001967,82,180.548905
-130.843243,582,181.403314
-104.342506,56,181.490866
-100.667559,101,181.644896
-111.733119,112,181.814985
-128.108809,351,182.335679
-110.381192,52,182.416847
-105.416343,101,182.568865
-110.391417,136,182.77624
-110.558835,193,183.064904
-102.467746,123,183.252733
-107.103613,87,183.383928
-114.375314,200,183.684468
-101.65762,106,183.845269
-116.241401,88,183.981986
-101.218627,129,184.176841
-109.140658,49,184.254629
-110.877696,97,184.401202
-104.779194,157,184.635917
-114.230384,221,184.968153
-107.898183,210,185.280084
-104.361731,93,185.42211
-107.756319,158,185.659711
-124.707927,524,186.426674
-112.704982,109,186.589294
-114.179437,224,186.923674
-146.438981,815,188.117111
-140.060817,709,189.157549
-120.101368,354,189.682247
-103.606211,100,189.838379
-128.78368,386,190.420704
-113.812204,1600,192.788838
-110.968369,93,192.933053
-112.28549,1600,195.2901
-100.594779,1600,197.645871
-108.457463,148,197.871049
-112.114844,104,198.030769
-127.618411,116,198.209101
-109.900735,71,198.319599
-117.987047,224,198.659088
-138.701749,623,199.584108
-125.921907,548,200.391879
-107.714279,137,200.602477
-156.021769,985,202.056871
-118.271217,194,202.351592
-107.151891,1600,204.694769
-135.342033,467,205.394988
-140.464894,361,205.944003
-108.340959,1600,208.315537
-100.343441,1600,210.670336
-164.962138,1016,212.150419
-94.240926,1600,214.480151
-86.542419,1600,216.820724
-114.473355,125,217.011425
-118.462088,251,217.388579
-78.63117,1600,219.727757
-93.065674,1600,222.059898
-67.580064,1600,224.388824
-79.379121,1600,226.723677
-77.054698,1600,229.055272
-187.384326,1556,231.43101
-162.439556,1506,233.622474
-110.912789,92,233.760835
-85.451857,1600,236.088843
-141.925509,661,237.05965
-106.214697,49,237.134553
-144.017831,1091,238.728276
-130.232483,697,239.745812
-108.807242,52,239.826306
-46.163059,1600,242.151522
-51.699355,1600,244.480555
-43.543165,1600,246.823366
-106.341075,71,246.940253
-107.089302,61,247.039565
-117.588536,94,247.183486
-37.798686,1600,249.55701
-55.089559,1600,251.871072
-107.009992,80,251.993699
-51.032672,1600,254.32729
-180.901086,1462,256.461992
-57.195624,1600,258.795163
-60.171219,1600,261.130864
-108.033104,103,261.288692
-33.159646,1600,263.593252
-109.247448,46,263.663995
-111.121575,350,264.186108
-112.606463,114,264.358731
-109.084012,46,264.430994
-108.755822,605,265.311535
-118.944357,71,265.421044
-136.217854,1317,267.360427
-120.289427,59,267.453801
-114.222774,118,267.633042
-111.835741,131,267.831018
-51.982474,1600,270.243789
-107.094049,112,270.414099
-44.697797,1600,272.757722
-121.767043,116,272.936636
-51.908787,1600,275.2927
-114.742582,70,275.402452
-122.046581,80,275.526277
-107.98966,48,275.601672
-118.625785,154,275.834099
-123.353933,245,276.212268
-108.083646,135,276.4171
-81.76122,1600,278.776259
-108.908105,54,278.862028
-62.36321,1600,281.222674
-108.729181,61,281.317167
-53.356261,1600,283.676442
-105.305676,103,283.832539
-119.699965,256,284.214223
-107.478633,54,284.298688
-60.556207,1600,286.631186
-41.132445,1600,288.97709
-21.527211,1600,291.313663
-36.111406,1600,293.639856
-34.021615,1600,295.96976
-16.780022,1600,298.316788
-105.645408,54,298.400521
-110.802377,161,298.644061
-5.410271,1600,300.986016
-106.591153,128,301.178034
-102.329688,109,301.344836
-6.206701,1600,303.668833
-104.591203,59,303.761015
-114.331156,146,303.978133
-114.478305,324,304.454306
-112.176763,144,304.671338
-112.862534,63,304.767663
-18.035322,1600,307.125868
-105.066745,101,307.276828
-105.780528,59,307.369379
-19.231128,1600,309.70816
-105.396176,80,309.830226
-92.852211,1282,311.705241
-112.458047,60,311.798659
-110.247671,143,312.011493
-88.556072,1519,314.231766
-104.228073,529,315.01049
-107.189486,47,315.083419
-114.500715,61,315.178168
-111.701877,1497,317.368009
-110.546089,128,317.560977
-111.056869,988,319.000291
12.787032,1600,321.337231
12.654702,1600,323.670365
-100.382414,488,324.384582
-97.582512,87,324.517485
4.124185,1600,326.84943
-98.963985,83,326.977466
-114.392083,60,327.070031
-94.771533,618,327.974372
19.84851,1600,330.307865
22.88859,1600,332.644671
-108.789614,74,332.759142
-106.359971,79,332.879412
-105.620243,47,332.953899
-118.748165,60,333.04719
-103.744768,59,333.139646
-102.478867,81,333.263514
-111.994711,60,333.355853
-106.845897,135,333.560138
-102.445831,111,333.727741
23.130106,1600,336.061665
25.508222,1600,338.423842
-112.190574,62,338.522754
-105.891849,1201,340.29331
-82.729747,1082,341.905054
-105.774049,96,342.053716
-96.841406,1039,343.582381
-103.877368,435,344.226517
15.227794,1600,346.581594
27.780002,1600,348.957636
-113.504505,58,349.049313
-101.587951,98,349.200701
-104.388448,735,350.298017
-99.738905,421,350.921582
-103.381605,112,351.091978
-110.850686,60,351.185932
-97.177951,660,352.16543
-105.912309,53,352.249999
-114.808551,62,352.346753
-119.59937,81,352.471782
19.446714,1600,354.831006
-105.650768,48,354.90923
13.460474,1600,357.258608
37.776067,1600,359.581659
-107.58836,52,359.661741
46.494559,1600,361.989988
-127.999572,210,362.305374
-104.911346,617,363.20684
-100.207689,116,363.383221
-104.574265,58,363.475051
-93.370768,674,364.456625
-104.781186,61,364.553078
-113.368065,71,364.661989
-104.072173,113,364.83127
-106.481432,67,364.93478
38.486136,1600,367.281012
42.618325,1600,369.65924
-108.864241,49,369.736504
-80.052316,726,370.819894
-105.633884,43,370.888187
-107.876245,51,370.969732
-118.610137,85,371.098949
-103.593626,65,371.199197
-117.574431,66,371.300813
-92.583146,112,371.468996
25.976022,1600,373.809468
39.236862,1600,376.146658
57.929682,1600,378.468204
42.180776,1600,380.799862
51.425086,1600,383.14374
-106.406338,101,383.297269
-105.556448,81,383.432458
-131.133826,175,383.699625
-119.475989,78,383.821324
-110.171935,60,383.91388
45.7037,1600,386.290724
67.830091,1600,388.647631
52.195159,1600,390.995922
-53.570425,1347,392.961951
78.69927,1600,395.272987
-104.692959,72,395.382149
-56.849208,1187,397.12421
-114.637644,64,397.22289
-110.41918,61,397.317544
-100.256287,70,397.425361
-81.276328,534,398.202983
-106.982333,65,398.30315
-103.532589,96,398.449224
-103.16245,162,398.692499
-116.375596,66,398.793339
-120.458249,72,398.904001
-102.543275,58,398.99496
-98.543512,76,399.110885
-116.497281,79,399.231994
-43.983637,946,400.605847
76.017688,1600,403.014231
-94.851858,93,403.15736
-111.560385,108,403.31827
-96.369985,340,403.816656
-104.430622,90,403.954028
-119.950814,88,404.089428
-103.995736,59,404.180818
-111.107816,61,404.274158
-102.529514,53,404.357292
-114.40382,63,404.454484
-120.585509,76,404.57069
-89.631873,380,405.129145
64.301553,1600,407.438381
-102.008316,113,407.609518
57.654416,1600,409.934587
-104.969805,68,410.039802
-45.206629,1489,412.201463
-128.939779,139,412.412624
-113.390377,153,412.646976
-118.993109,57,412.734843
-113.8349,42,412.804624
41.589162,1600,415.148545
-93.20837,1526,417.379466
-104.248284,131,417.582289
-117.785075,60,417.675132
-117.804584,58,417.766064
-119.277413,73,417.877714
-103.05787,86,418.010376
-100.617131,89,418.147342
20.950083,1600,420.492182
-104.380355,83,420.619037
-116.551648,113,420.788187
-102.788926,137,420.995886
-74.211908,1206,422.75162
-105.361523,61,422.845917
-108.908327,48,422.922443
-100.345226,170,423.174648
-107.78992,47,423.248254
-103.356514,85,423.379086
-96.575167,185,423.656197
-113.05729,60,423.74763
16.473034,1600,426.092147
-106.064661,78,426.213451
-110.128297,58,426.302469
19.227368,1600,428.642634
-102.543207,100,428.794476
-104.147713,67,428.900289
-100.213836,78,429.017995
-96.531983,100,429.171337
-117.653717,56,429.259847
45.302646,1600,431.600906
-103.074753,68,431.707279
-108.165812,113,431.879458
-106.327549,47,431.95271
-71.401794,1381,434.213009
-102.643975,80,434.335659
-117.611612,63,434.433495
-123.658558,159,434.670387
-117.325329,61,434.766035
