#{"t_start": 1574299724.7024682, "env_id": "LunarLanderContinuous-v2"}
r,l,t
172.808007,692,1673.185445
261.735053,252,1674.291191
20.166728,141,1674.878501
250.693657,228,1675.892936
200.282063,766,1680.117382
250.542408,480,1682.465988
170.0298,307,1683.861837
245.855936,239,1684.928777
166.966882,940,1690.409579
199.090797,489,1693.048681
148.593541,940,1699.047933
248.942155,424,1701.153323
219.246258,285,1702.435841
-34.110752,1000,1708.038815
162.372721,657,1711.729643
224.200958,369,1713.513831
148.392713,741,1717.599978
-12.412706,345,1719.206625
158.882427,711,1723.077762
199.32907,290,1724.421131
178.818968,977,1729.592031
113.949257,666,1733.401338
-67.464783,1000,1738.717671
212.202405,489,1741.176538
165.133053,988,1747.598237
-50.127621,1000,1753.505154
-61.090413,1000,1759.269178
17.424748,150,1759.911199
195.631124,545,1762.773548
208.994466,318,1764.263504
227.217704,335,1765.818447
-98.40414,271,1767.054881
113.986194,1000,1772.174327
152.923107,784,1776.340764
87.358452,899,1782.201503
140.57923,528,1785.018871
-73.03165,1000,1790.929785
208.898419,289,1792.200378
-5.980556,1000,1799.686694
-58.978846,1000,1805.888626
-88.439441,1000,1812.082055
253.825025,577,1815.054274
-48.867772,1000,1821.697605
-2.857633,1000,1827.566859
-20.033779,1000,1834.280135
4.095135,1000,1840.580855
213.645594,456,1842.719106
225.533847,386,1844.485725
160.173747,487,1846.927247
170.480644,625,1850.430787
-154.513178,370,1852.082677
195.857083,512,1854.815516
175.059919,596,1857.566111
231.337761,562,1860.726323
254.704987,473,1863.156846
228.875727,460,1865.490941
204.368935,373,1867.40972
135.695469,1000,1873.353157
250.301781,464,1875.666096
199.683688,591,1879.154195
4.335714,126,1879.679931
232.579403,431,1881.785394
186.727244,588,1884.964743
200.949211,463,1887.485957
249.16895,295,1888.830846
-5.310801,1000,1895.087285
249.025559,338,1896.61831
276.785281,263,1897.833564
203.745755,252,1898.968053
179.873955,545,1901.683274
-20.557552,1000,1907.302628
232.858526,597,1910.460829
184.233246,671,1914.194917
232.326929,352,1915.83458
150.660135,950,1921.198708
187.601369,727,1924.858306
156.607328,624,1928.020777
235.805866,537,1930.574806
235.760149,353,1932.193129
237.51685,197,1933.025123
217.462275,588,1936.149024
202.686342,584,1939.472859
253.711856,278,1940.712098
246.189667,277,1941.963724
293.551498,280,1943.230866
249.850704,402,1945.109099
280.274997,229,1946.10506
249.872283,331,1947.606206
238.379881,290,1948.894183
239.4194,507,1951.307626
256.266505,359,1953.020922
253.587649,347,1954.534704
268.20307,310,1955.966048
267.898627,403,1957.766716
250.259545,278,1958.986886
221.853297,213,1959.919565
215.208448,241,1960.952395
260.423007,318,1962.461443
263.842073,235,1963.481349
238.111508,332,1965.001185
247.089217,180,1965.767629
231.850041,213,1966.677855
290.157244,218,1967.590055
239.227263,274,1968.770541
258.140979,205,1969.655286
274.925043,322,1971.152759
235.216808,234,1972.173226
214.997253,217,1973.098807
227.181756,207,1973.975006
294.444913,241,1974.981485
244.816023,263,1976.20147
233.141022,221,1977.154554
224.999176,195,1977.986689
255.069772,248,1979.061038
198.708343,240,1980.119234
248.323216,295,1981.408686
270.885385,239,1982.449661
219.512246,176,1983.19852
245.076325,191,1984.006825
264.592906,228,1984.980472
232.872063,182,1985.756329
246.786006,272,1986.986516
248.879879,619,1989.799459
189.409704,327,1991.341155
217.884772,336,1992.887339
213.592863,279,1994.112011
234.71086,225,1995.096657
238.809371,457,1997.122992
296.38134,186,1997.927451
256.306107,244,1998.980659
218.251872,271,2000.186935
275.599088,216,2001.101911
226.053807,388,2003.020247
235.507895,171,2003.727874
299.831165,214,2004.665501
257.084109,166,2005.35469
231.650565,244,2006.421673
11.544537,103,2006.841369
279.796549,181,2007.591837
220.694883,238,2008.620649
256.97282,215,2009.518598
222.793173,580,2012.316553
