#{"t_start": 1574128885.7967381, "env_id": "BipedalWalker-v2"}
r,l,t
-92.830375,90,133.181699
133.821616,1600,135.242377
-118.903848,73,135.35621
-103.592985,90,135.488094
-99.191567,106,135.63732
-107.741636,130,135.81089
-108.325173,51,135.870614
-107.209406,51,135.931244
22.111263,1600,138.075486
-74.935237,838,139.164677
-63.640858,729,140.130449
-71.838039,333,140.581295
-118.178391,65,140.657122
-110.018627,52,140.74843
-42.786164,632,141.576414
-59.209589,730,142.513647
-88.449938,355,142.991259
-76.90438,483,143.63058
-18.906264,978,144.87706
-98.92604,263,145.221609
-96.872269,154,145.453824
-105.296517,193,145.698623
-104.106558,66,145.805559
-84.414155,372,146.297096
-125.033314,120,146.46008
-114.130704,45,146.514333
-108.69155,130,146.689212
-110.750164,105,146.836083
-107.685479,92,146.940521
-118.137797,184,147.203241
-86.77428,176,147.42572
-107.5304,140,147.612545
-125.48043,92,147.746028
-115.573226,44,147.799901
-99.679351,156,148.032135
-113.496636,66,148.109022
-110.521615,175,148.372449
-103.764849,74,148.457107
-103.715764,67,148.56403
-108.281466,53,148.626046
-101.358259,119,148.78972
-111.394638,53,148.852401
-117.296048,75,148.968765
-98.2097,155,149.170054
-108.676231,258,149.511933
-101.867326,67,149.620619
-102.7759,79,149.710026
-98.340389,92,149.844427
-114.398419,163,150.051384
-103.163503,50,150.140035
-123.46508,62,150.212832
-103.694263,54,150.308476
-104.183422,56,150.375843
-110.285689,57,150.472211
-101.749508,146,150.664207
-110.824744,87,150.763428
-91.467779,226,151.071358
-94.377777,135,151.25049
-105.24079,85,151.378918
-105.723089,86,151.510204
-117.760878,170,151.728525
-107.174106,66,151.804036
-122.970897,80,151.925612
-126.535271,209,152.212047
-103.287274,68,152.292083
-108.318793,81,152.415328
-94.353236,108,152.567801
-88.421243,388,153.078689
-106.313406,62,153.151383
-102.342667,134,153.334153
-111.446682,62,153.43748
-107.761065,83,153.532806
-105.40715,71,153.645881
-120.847456,87,153.775297
-92.614176,179,154.003254
-85.954724,202,154.285217
-88.346503,169,154.500013
-85.309753,279,154.86031
-93.074711,104,155.008695
-103.239988,87,155.137945
-104.363862,99,155.249698
-93.171581,263,155.590721
-103.479823,142,155.77753
-105.455724,90,155.910284
-125.341201,237,156.226067
-120.919729,99,156.367756
-101.339502,172,156.587277
-98.938269,245,156.910377
-93.810144,126,157.081311
-116.048693,282,157.443282
-106.483089,273,157.796264
-113.568095,63,157.899598
-102.491458,95,158.036264
-96.037724,167,158.252146
-103.578303,74,158.336471
-101.542755,95,158.473218
-116.322149,149,158.6679
-111.565897,156,158.898668
-88.894186,323,159.305236
-116.744045,97,159.444579
-102.67421,68,159.524607
-103.032328,93,159.660221
-45.764898,840,160.766179
-38.156737,619,161.574383
-124.309407,100,161.686191
127.422683,1600,163.767617
-98.187347,272,164.128575
